Time;Active Instrument A Channel 4 Voltage Avg;Active Instrument A Channel 4 Current Avg;Active Instrument A Channel 4 Power Avg
1.2895232;4.034209728;0.100378044;0.404946081
1.29052672;4.041423798;0.10034664;0.405543298
1.29153024;4.048532486;0.100295261;0.406048621
1.29253376;4.055407524;0.100250632;0.406557166
1.29353728;4.062489986;0.100242972;0.407236071
1.2945408;4.069472313;0.100222997;0.407854713
1.29554432;4.07654047;0.100230396;0.408593265
1.29654784;4.083511829;0.100219883;0.409249078
1.29755136;4.090529919;0.100224294;0.409970472
1.29855488;4.097534657;0.100164086;0.410425812
1.2995584;4.104429245;0.100092985;0.410824574
1.30056192;4.111573219;0.10005898;0.411399824
1.30156544;4.118610859;0.100017861;0.411934646
1.30256896;4.12579155;0.100026935;0.412690285
1.30357248;4.132637978;0.100041337;0.41343463
1.304576;4.139647007;0.100007348;0.413995118
1.30557952;4.146660805;0.099972829;0.414553412
1.30658304;4.153597355;0.09993767;0.415100841
1.30758656;4.160736084;0.099872276;0.415542183
1.30859008;4.167676449;0.099839188;0.416097433
1.3095936;4.174748421;0.099787161;0.416586292
1.31059712;4.181613922;0.099778593;0.417235552
1.31160064;4.188600063;0.099783652;0.417953809
1.31260416;4.19578743;0.099787422;0.418686809
1.31360768;4.202946663;0.099752776;0.419255598
1.3146112;4.209925175;0.09969335;0.419701546
1.31561472;4.21704483;0.099657923;0.420261929
1.31661824;4.223946095;0.099606283;0.42073157
1.31762176;4.230954647;0.099543095;0.421162319
1.31862528;4.238022327;0.099532977;0.421822978
1.3196288;4.245124817;0.099526748;0.422503468
1.32063232;4.252027035;0.099502347;0.423086671
1.32163584;4.259119034;0.099479772;0.423696191
1.32263936;4.266204357;0.099450715;0.424277073
1.32364288;4.273222923;0.099411912;0.424809262
1.3246464;4.280233383;0.099315643;0.425094132
1.32564992;4.287031651;0.099289566;0.425657513
1.32665344;4.294094563;0.099253878;0.426205538
1.32765696;4.300959587;0.099248163;0.42686234
1.32866048;4.308289051;0.099230394;0.427513219
1.329664;4.315271378;0.099223644;0.428176949
1.33066752;4.32222414;0.09919484;0.42874233
1.33167104;4.329250336;0.099121019;0.429119706
1.33267456;4.336241245;0.099037066;0.429448611
1.33367808;4.343152523;0.098994121;0.429946566
1.3346816;4.350237846;0.098908737;0.430276532
1.33568512;4.357568741;0.098919243;0.4310474
1.33668864;4.364487648;0.098874092;0.431534754
1.33769216;4.371443272;0.098861635;0.432168028
1.33869568;4.378502846;0.098817915;0.432674521
1.3396992;4.38548851;0.098779112;0.433194661
1.34070272;4.392557621;0.09869945;0.433543023
1.34170624;4.399612904;0.098626398;0.433917971
1.34270976;4.406573772;0.098560616;0.434314627
1.34371328;4.413756847;0.098517671;0.434833046
1.3447168;4.42078352;0.098500021;0.435447269
1.34572032;4.427701473;0.098485492;0.436064359
1.34672384;4.434741974;0.098460838;0.436648412
1.34772736;4.441656113;0.098420613;0.437150515
1.34873088;4.448853016;0.098352626;0.437556377
1.3497344;4.455891609;0.098247394;0.437779738
1.35073792;4.462762833;0.098175906;0.438135783
1.35174144;4.469732285;0.09816552;0.438773592
1.35274496;4.476750374;0.098113097;0.439227845
1.35374848;4.483733654;0.098115958;0.439925824
1.354752;4.490742207;0.098070152;0.440407771
1.35575552;4.497837543;0.098031104;0.440927978
1.35675904;4.50469923;0.097945333;0.441214264
1.35776256;4.512050152;0.097860999;0.441553737
1.35876608;4.519094467;0.097793266;0.441937008
1.3597696;4.526093483;0.097695425;0.442178627
1.36077312;4.533061028;0.097694136;0.442853481
1.36177664;4.539984226;0.097658321;0.443367238
1.36278016;4.547056675;0.097616285;0.443866781
1.36378368;4.554123878;0.09756685;0.444331524
1.3647872;4.56114769;0.097485103;0.444643951
1.36579072;4.568058968;0.09741465;0.444995866
1.36679424;4.575151443;0.097311497;0.445214835
1.36779776;4.58212471;0.09725026;0.445612821
1.36880128;4.589188099;0.097214185;0.446134179
1.3698048;4.596159458;0.097182654;0.446666974
1.37080832;4.603236198;0.097114794;0.447042335
1.37181184;4.610327244;0.097039536;0.447384015
1.37281536;4.617322445;0.096987762;0.447823768
1.37381888;4.624420166;0.096894734;0.44808196
1.3748224;4.631382942;0.096787043;0.44825786
1.37582592;4.638335228;0.096722163;0.448629817
1.37682944;4.645384312;0.096635751;0.448910204
1.37783296;4.652437687;0.096579827;0.449331629
1.37883648;4.659492016;0.096540898;0.449831544
1.37984;4.666536808;0.096477583;0.450216192
1.38084352;4.673671722;0.096393369;0.450510964
1.38184704;4.680752277;0.096319161;0.450846134
1.38285056;4.68753624;0.096203938;0.450959446
1.38385408;4.694733143;0.09609209;0.45112672
1.3848576;4.701704979;0.095995165;0.451340947
1.38586112;4.708731651;0.095953517;0.451819361
1.38686464;4.715687752;0.095874757;0.452115415
1.38786816;4.722736359;0.095811047;0.452490314
1.38887168;4.729743004;0.095721908;0.452740024
1.3898752;4.736700058;0.095606431;0.452858989
1.39087872;4.743635654;0.095473953;0.452893646
1.39188224;4.750981331;0.095377676;0.453137559
1.39288576;4.758061409;0.095269591;0.453298563
1.39388928;4.764885902;0.095211081;0.453669939
1.3948928;4.771914959;0.095111556;0.453864259
1.39589632;4.778948784;0.095067702;0.45432368
1.39689984;4.785901546;0.094955988;0.454450011
1.39790336;4.792886734;0.094858289;0.454645034
1.39890688;4.800023079;0.094708033;0.454600744
1.3999104;4.806931019;0.094583727;0.454657453
1.40091392;4.814072132;0.094451904;0.45469828
1.40191744;4.821020126;0.094353937;0.454882227
1.40292096;4.827969074;0.094298929;0.455272313
1.40392448;4.835192204;0.094213031;0.455538114
1.404928;4.842132568;0.094083145;0.455563062
1.40593152;4.84915638;0.093943536;0.455546898
1.40693504;4.856297493;0.093830392;0.455668296
1.40793856;4.863321304;0.093664959;0.455522791
1.40894208;4.870294094;0.093525864;0.455498464
1.4099456;4.877277374;0.093424663;0.455657995
1.41094912;4.88429451;0.093358099;0.455988453
1.41195264;4.891385555;0.093246385;0.456104023
1.41295616;4.898436069;0.093133628;0.456209124
1.41395968;4.905467033;0.093018018;0.456296819
1.4149632;4.912446499;0.09286958;0.456216842
1.41596672;4.919428825;0.09270674;0.456064209
1.41697024;4.926304817;0.092558183;0.455969822
1.41797376;4.93331337;0.092408955;0.455882334
1.41897728;4.940329552;0.09225598;0.455774943
1.4199808;4.947422028;0.092156209;0.455935659
1.42098432;4.95454073;0.092050068;0.456065811
1.42198784;4.961583138;0.091903456;0.455986635
1.42299136;4.968440056;0.091749564;0.455852208
1.42399488;4.975430965;0.091602296;0.455760898
1.4249984;4.982438564;0.091398977;0.455389786
1.42600192;4.989624977;0.091227956;0.455193288
1.42700544;4.996611118;0.091089778;0.455140196
1.42800896;5.003533363;0.090983115;0.455237052
1.42901248;5.010643959;0.090843253;0.455183196
1.430016;5.017662048;0.090687029;0.455036864
1.43101952;5.024737835;0.090545982;0.454969822
1.43202304;5.031708241;0.090364464;0.454687616
1.43302656;5.038682938;0.09015011;0.454237823
1.43403008;5.04577589;0.089964442;0.453940412
1.4350336;5.052862167;0.089832231;0.453909883
1.43603712;5.059808731;0.089648239;0.453602944
1.43704064;5.066769123;0.089513682;0.453545159
1.43804416;5.073682308;0.089380167;0.453486574
1.43904768;5.080738068;0.089174904;0.453074329
1.4400512;5.087927341;0.088988714;0.452768111
1.44105472;5.0949049;0.088767476;0.45226185
1.44205824;5.10197258;0.088576742;0.451916106
1.44306176;5.108971596;0.088376276;0.451511885
1.44406528;5.115944862;0.088195667;0.451204168
1.4450688;5.122944832;0.088057093;0.451111631
1.44607232;5.129838467;0.087873109;0.450774853
1.44707584;5.136988163;0.087644354;0.450228007
1.44807936;5.144094944;0.087441422;0.449806977
1.44908288;5.151303768;0.087217733;0.449285038
1.4500864;5.158186913;0.0869978;0.448750911
1.45108992;5.165311337;0.086786434;0.448278952
1.45209344;5.172336578;0.08659596;0.447903451
1.45309696;5.179253578;0.086408339;0.447530701
1.45410048;5.186281681;0.08621864;0.447154154
1.455104;5.193357944;0.0859956;0.446605931
1.45610752;5.200293541;0.08577048;0.446031675
1.45711104;5.207483292;0.08550138;0.445247009
1.45811456;5.2143507;0.085259125;0.444570976
1.45911808;5.221396923;0.085010782;0.443875035
1.4601216;5.228289127;0.08477243;0.443214776
1.46112512;5.235268116;0.084571183;0.442752816
1.46212864;5.242323399;0.084366441;0.442276167
1.46313216;5.249376774;0.084135607;0.441659501
1.46413568;5.256313801;0.083893232;0.440969153
1.4651392;5.263464928;0.083637752;0.440224372
1.46614272;5.270406246;0.083371766;0.439403076
1.46714624;5.27742672;0.083083972;0.438469576
1.46814976;5.284475327;0.082814351;0.437630393
1.46915328;5.29157114;0.082588196;0.437021313
1.4701568;5.298643589;0.08234828;0.436334184
1.47116032;5.305818558;0.082094096;0.435576376
1.47216384;5.312735558;0.081835501;0.434770375
1.47316736;5.319753647;0.081544727;0.433797859
1.47417088;5.326682568;0.081239685;0.432738016
1.4751744;5.333678722;0.080908433;0.431539585
1.47617792;5.340930939;0.080622196;0.430597582
1.47718144;5.347892284;0.080372296;0.429822383
1.47818496;5.354779243;0.080089048;0.428859169
1.47918848;5.361910343;0.079825133;0.428015207
1.480192;5.368747711;0.079557717;0.42712531
1.48119552;5.375939846;0.079226851;0.425918788
1.48219904;5.382944107;0.078897409;0.424700344
1.48320256;5.389853954;0.078541502;0.423327227
1.48420608;5.396771908;0.078231394;0.422196991
1.4852096;5.403916836;0.077908441;0.421010738
1.48621312;5.410820007;0.077602617;0.419893795
1.48721664;5.41788578;0.077326246;0.418944767
1.48822016;5.42493248;0.076999404;0.417716565
1.48922368;5.432016373;0.076646738;0.416346334
1.4902272;5.439043999;0.076277986;0.414879323
1.49123072;5.445979118;0.075918704;0.413451678
1.49223424;5.453157425;0.075534768;0.411902983
1.49323776;5.460200787;0.075209998;0.410661688
1.49424128;5.467197895;0.07487148;0.4093372
1.4952448;5.474220276;0.074526206;0.407972866
1.49624832;5.481361866;0.074165113;0.406525824
1.49725184;5.48839283;0.073799334;0.405039738
1.49825536;5.495452881;0.073407747;0.403408814
1.49925888;5.502410889;0.073017716;0.401773478
1.5002624;5.509371281;0.072607569;0.400022058
1.50126592;5.516422272;0.072183281;0.39819346
1.50226944;5.523453236;0.071812712;0.396654155
1.50327296;5.530384064;0.071428262;0.39502572
1.50427648;5.537513733;0.071065083;0.393523874
1.50528;5.544445515;0.070675954;0.391858977
1.50628352;5.551495552;0.070241682;0.389946386
1.50728704;5.55848217;0.069814928;0.388065032
1.50829056;5.565686226;0.069357552;0.38602237
1.50929408;5.572533607;0.068900697;0.383951449
1.5102976;5.579581738;0.06848108;0.382095785
1.51130112;5.586481094;0.068064056;0.380238564
1.51230464;5.59355545;0.06763082;0.378296742
1.51330816;5.600698471;0.067183308;0.376273452
1.51431168;5.607625961;0.06673605;0.374230806
1.5153152;5.614635944;0.066289052;0.372188896
1.51631872;5.621925831;0.065725543;0.369504126
1.51732224;5.628844738;0.065244816;0.367252941
1.51832576;5.635770321;0.064769797;0.3650277
1.51932928;5.642840385;0.064288028;0.362767078
1.5203328;5.649928093;0.063827276;0.360619521
1.52133632;5.65691185;0.06336575;0.358454462
1.52233984;5.66392231;0.062860496;0.356036968
1.52334336;5.670861721;0.062312037;0.353362944
1.52434688;5.677813053;0.061760075;0.350662162
1.5253504;5.684985638;0.061239254;0.348144278
1.52635392;5.691981316;0.060679115;0.345384391
1.52735744;5.699100971;0.060171917;0.342925831
1.52836096;5.706012249;0.059656672;0.340401702
1.52936448;5.712940216;0.05911522;0.337721717
1.530368;5.720021725;0.058559753;0.334963059
1.53137152;5.726904869;0.057979632;0.332043838
1.53237504;5.734135628;0.057404444;0.329164865
1.53337856;5.741019249;0.056785662;0.326007577
1.53438208;5.748101711;0.056191396;0.322993859
1.5353856;5.755049706;0.055611148;0.320044924
1.53638912;5.762070179;0.055024799;0.317056753
1.53739264;5.76917696;0.054399654;0.313841232
1.53839616;5.776250839;0.053805139;0.310791979
1.53939968;5.783363342;0.053164814;0.307471434
1.5404032;5.790254116;0.052506711;0.304027201
1.54140672;5.797355175;0.051817212;0.300402784
1.54241024;5.804543495;0.051163524;0.296980903
1.54341376;5.81150341;0.050527349;0.293639862
1.54441728;5.818662643;0.049864579;0.290145163
1.5454208;5.825616837;0.049220361;0.286738963
1.54642432;5.832586765;0.048550975;0.283177772
1.54742784;5.839567661;0.047860436;0.279484255
1.54843136;5.846622944;0.047163799;0.275748952
1.54943488;5.85358429;0.046422143;0.271735924
1.5504384;5.860572815;0.045710061;0.267887139
1.55144192;5.867623329;0.044949718;0.263748013
1.55244544;5.874744415;0.044257104;0.259999177
1.55344896;5.881777287;0.043538541;0.256083999
1.55445248;5.888700485;0.042780921;0.251924029
1.555456;5.895812988;0.042004358;0.24764984
1.55645952;5.902835369;0.041254785;0.243520204
1.55746304;5.909758091;0.040445521;0.239023248
1.55846656;5.916941166;0.039607715;0.234356519
1.55947008;5.923760891;0.038784958;0.22975282
1.5604736;5.930881023;0.038010214;0.225434054
1.56147712;5.938018322;0.037221063;0.221019354
1.56248064;5.945007324;0.036415827;0.216492355
1.56348416;5.95195055;0.035589825;0.211828881
1.56448768;5.959041595;0.03472672;0.206937971
1.5654912;5.965992928;0.033837531;0.201874469
1.56649472;5.973096371;0.032924987;0.196664123
1.56749824;5.980104446;0.032017246;0.191466475
1.56850176;5.987056255;0.031142591;0.186452442
1.56950528;5.994169235;0.030270269;0.181445116
1.5705088;6.001003265;0.029395746;0.176403968
1.57151232;6.008248329;0.028466206;0.171032035
1.57251584;6.015215397;0.02750786;0.165465704
1.57351936;6.022255898;0.026555354;0.159923136
1.57452288;6.029222012;0.025564957;0.154136804
1.5755264;6.036307335;0.024566518;0.148291054
1.57652992;6.043307781;0.023592863;0.142578934
1.57753344;6.050323009;0.02261298;0.136815831
1.57853696;6.057445526;0.021644384;0.131109675
1.57954048;6.064618111;0.020617917;0.125039794
1.580544;6.071453571;0.019590417;0.118942307
1.58154752;6.078506947;0.018547732;0.11274252
1.58255104;6.085419178;0.017485844;0.10640869
1.58355456;6.092447281;0.016383605;0.09981625
1.58455808;6.099543571;0.015312376;0.093398507
1.5855616;6.106615543;0.014233103;0.086916088
1.58656512;6.11360836;0.013133458;0.080292818
1.58756864;6.12070179;0.012023043;0.07358946
1.58857216;6.127732754;0.010899654;0.066790165
1.58957568;6.134672642;0.009716059;0.059604842
1.5905792;6.141797066;0.008547517;0.052497112
1.59158272;6.148720741;0.007357046;0.045236419
1.59258624;6.155673981;0.006166834;0.037961022
1.59358976;6.162881851;0.004970654;0.030633556
1.59459328;6.169804573;0.003789915;0.023383033
1.5955968;6.176861286;0.00259101;0.016004309
1.59660032;6.183743;0.001344227;0.008312352
1.59760384;6.190807343;7.06E-05;0.000436978
